CCSN_NUM,REPORT_DATE,COMMENTS,MASS_STRAND_NUM,SERIES_NUM,CONDITION_CODE,RESTRAND_YN,GROUP_EVENT_YN,COW_CALF_YN,MASS_STRANDING_YN,NUM_ANIMALS,NUM_ANIMALS_UNITS,EXAM_DATE,EXAM_COND_ID,LOCATION,TOWN,LATITUDE_DEGREE,LONGITUDE_DEGREE,LAT_ACTUAL,LON_ACTUAL,LAT_ACHIEVED,LOCATION_DETAIL,SPECIES,Corrected Latitude,Corrected Longitude
IFAW12-109Dd,2/1/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be good release candidate and was successfully released at Head of the Meadow, Truro.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-10,,1,0,-1,0,-1,9,Actual,2/1/12,1,Brewster,Brewster,41.7772,-40.0602,Estimate,Estimate,Other,Sea Pines,Delphinus delphis,41.7772,-70.0602
IFAW12-110Dd,2/1/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be a good release candidate and was successfully released at Head of the Meadow, Truro.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-10,,1,0,-1,0,-1,9,Actual,2/1/12,1,Brewster,Brewster,41.7772,-70.0602,Estimate,Estimate,Other,Sea Pines Condos,Delphinus delphis,41.7772,-70.0602
IFAW12-111Dd,2/1/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be a good release candidate.  Successfully released at Head of the Meadow, Truro.  This dolphin was also part of a larger mass stranding series that lasted 32 days and included 179 common dolphins.",MS12-10,,1,0,-1,0,-1,9,Actual,2/1/12,1,Brewster,Brewster,41.7772,-70.0602,Estimate,Estimate,Other,Sea Pines Condos,Delphinus delphis,41.7772,-70.0602
IFAW12-113Dd,2/1/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be a good release candidate.  Successfully released at Head of the Meadow Beach, Truro.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-10,,1,0,-1,0,-1,9,Actual,2/1/12,1,Brewster,Brewster,41.7772,-70.0602,Estimate,Estimate,Other,Sea Pines Condos,Delphinus delphis,41.7772,-70.0602
IFAW12-114Dd,2/1/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be a good release candidate.  Successfully released at Head of the Meadow Beach, Truro.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-10,,1,0,-1,0,-1,9,Actual,2/1/12,1,Brewster,Brewster,41.7772,-70.0602,Estimate,Estimate,Other,Sea Pines Condos,Delphinus delphis,41.7772,-70.0602
IFAW12-115Dd,2/1/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be a good release candidate.  Successfully released at Head of the Meadow Beach, Truro.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-10,,1,0,-1,0,-1,9,Actual,2/1/12,1,Brewster,Brewster,41.7772,-70.0602,Estimate,Estimate,Other,Sea Pines Condos,Delphinus delphis,41.7772,-70.0602
IFAW12-118Dd,2/3/12,"-live common dolphin observed stranded with 5 other conspecifics.  Health assessment was performed and was determined to be a good release candidate.  Successfully released at Herring Cove, Provincetown.  This dolphin was pregnant and thus not satellite tagged.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-11,,1,0,-1,0,-1,6,Actual,2/3/12,1,Wellfleet,Wellfleet,41.9056,-69.9981,Actual,Actual,GPS,Old Wharf/Audubon Access,Delphinus delphis,41.9056,-69.9981
IFAW12-121Dd,2/3/12,-live common dolphin observed mass stranded with 5 other conspecifics.  This dolphin had its presumable calf beside at initial observation.  The dolphin died during attempt to collect for health assessment.  It was taggged and left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-11,,1,0,-1,0,-1,6,Actual,2/3/12,2,Wellfleet,Wellfleet,41.9089,-70.0003,Actual,Actual,GPS,Blackfish Creek,Delphinus delphis,41.9089,-70.0003
IFAW12-119Dd,2/3/12,live common dolphin observed mass stranded with 5 other conspecifics.  Dolphin died at site during transport to rescue trailer for health assessment.  Carcass frozen at IFAW for future necropsy.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-11,,1,0,-1,0,-1,6,Actual,4/14/12,2,Wellfleet,Wellfleet,41.9089,-70.0003,Actual,Actual,Other,Pleasant Point,Delphinus delphis,41.9089,-70.0003
IFAW12-120Dd,2/3/12,live common dolphin observed mass stranded with 5 other conspecifics.  Was euthanized due to large wound on R. jaw.  Carcass frozen whole at IFAW for future necrposy.  Necropsy performed on 4/22/12 at WHOI.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-11,,1,0,-1,0,-1,6,Actual,3/29/12,3,Wellfleet,Wellfleet,41.9308,-70.0295,Actual,Actual,GPS,Wellfleet Pier,Delphinus delphis,41.9308,-70.0295
IFAW12-117Dd,2/3/12,-fresh dead common dolphin carcass observed mass stranded with 5 other conspecifics.  Staff did not examine carcass and it was only photo documented by volunteer.  Species and length were determined from photo only.  Carcass was left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-11,,2,0,-1,0,-1,6,Actual,,,Wellfleet,Wellfleet,41.9338,-70.0269,Estimate,Estimate,Other,near Railroad Bridge,Delphinus delphis,41.9338,-70.0269
IFAW12-116Dd,2/3/12,-common dolphin carcass observed mass stranded with 5 other conspecifics.  Level A data collected and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-11,,3,0,-1,0,-1,6,Actual,2/4/12,3,Brewster,Brewster,41.7729,-70.0643,Estimate,Estimate,Other,100 ft west of Sea Pines Condos beach access,Delphinus delphis,41.7729,-70.0643
IFAW12-123Dd,2/4/12,"-live common dolphin observed mass stranded with 2 other conspecifics.  Health assessment performed and was determined to be good release candidate.  Successfully released at Herring Cove, Provincetown.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-12,,1,0,-1,0,-1,3,Actual,2/4/12,1,Wellfleet,Wellfleet,41.9254,-70.0261,Estimate,Estimate,Other,Old Pier Road,Delphinus delphis,41.9254,-70.0261
IFAW12-124Dd,2/4/12,"-live common dolphin observed mass stranded with 2 other conspecifics.  Health assessment performed and was determined to be a good release candidate.  Released successfully with sat/vhf tag at Herring Cove, Provincetown.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-12,,1,0,-1,0,-1,3,Actual,2/4/12,1,Wellfleet,Wellfleet,41.9285,-70.0245,Estimate,Estimate,Other,Nauhaught Bluff Road,Delphinus delphis,41.9285,-70.0245
IFAW12-122Dd,2/4/12,-fresh dead common dolphin observed stranded with 2 other conspecifics.  Level A exam performed by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-12,,2,0,-1,0,-1,3,Actual,2/4/12,2,Brewster,Brewster,41.7655,-70.1002,Estimate,Estimate,Other,Saints Landing,Delphinus delphis,41.7655,-70.1002
IFAW12-125Dd,2/5/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be good release candidate.  Successfully released at Herring Cove, Provincetown.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-13,,1,0,-1,0,-1,9,Actual,2/5/12,1,Wellfleet,Wellfleet,41.9286,-70.0666,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9286,-70.0666
IFAW12-127Dd,2/5/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment was performed and determined to be good release candidate.  Successfully released at Herring Cove, Provincetown.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-13,,1,0,-1,0,-1,9,Actual,2/5/12,1,Wellfleet,Wellfleet,41.9286,-70.0666,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9286,-70.0666
IFAW12-128Dd,2/5/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be a good release candidate.  Successfully released at Herring Cove, Provincetown.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-13,,1,0,-1,0,-1,9,Actual,2/5/12,1,Wellfleet,Wellfleet,41.9286,-70.0666,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9286,-70.0666
IFAW12-126Dd,2/5/12,"-live common dolphin mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be a good release candidate.  Dolphin was successfully relocated and released with sat/vhf tag at Herring Cove, Provincetown.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-13,,1,0,-1,0,-1,9,Actual,2/5/12,1,Wellfleet,Wellfleet,41.9286,-70.0666,Actual,Actual,GPS,Herring River Gut,Delphinus delphis,41.9286,-70.0666
IFAW12-129Dd,2/5/12,"-fresh dead common dolphin observed mass stranded with 8 other conspecifics.  Staff did not examine carcass and no Level A samples were collected.  Species, sex, and length were determined from photo.",MS12-13,,2,0,-1,0,-1,9,Actual,,,Wellfleet,Wellfleet,41.9286,-70.0666,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9286,-70.0666
IFAW12-130Dd,2/5/12,"-fresh dead common dolphin observed mass stranded with 8 other conspecifics.  The carcass was not examined by staff and no Level A samples were collected.  Species, length, and sex were determined from photo.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-13,,2,0,-1,0,-1,9,Actual,,,Wellfleet,Wellfleet,41.9286,-70.0666,Estimate,Estimate,,Herring River Gut,Delphinus delphis,41.9286,-70.0666
IFAW12-131Dd,2/5/12,"-dead common dolphin observed mass stranded with 8 other conspecifics. Carcass was not examined by staff and no Level A samples were collected.  Species, length, and sex were determined from photo.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-13,,3,0,-1,0,-1,9,Actual,,,Wellfleet,Wellfleet,41.9286,-70.0666,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9286,-70.0666
IFAW12-132Dd,2/5/12,-dead common dolphin calf observed mass stranded with 8 other conspecifics.  Level A data collected by trained volunteers and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-13,,3,0,-1,0,-1,9,Actual,2/5/12,3,Wellfleet,Wellfleet,41.9285,-70.0245,Estimate,Estimate,Other,Nauhaught Bluff Road,Delphinus delphis,41.9285,-70.0245
IFAW12-153Dd,2/6/12,-dead common dolphin observed mass stranded with 8 other conspecifics.  Level A data collected by NEAQ and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,3,0,-1,0,-1,9,Actual,2/8/12,3,Wellfleet,Wellfleet,41.8917,-70.0119,Estimate,Estimate,Other,Lt. Island,Delphinus delphis,41.8917,-70.0119
IFAW12-134Dd,2/6/12,Level A examination of dead stranded dolphin. Eight other dead conspecifics were examined in Wellfleet the same day.  The carcass was marked and left on scene.  This dolphin was part of a larger mass stranding series that spanned 32 days and involved 179 common dolphins.,MS12-14,,3,0,-1,0,-1,9,Actual,2/6/12,3,Wellfleet,Wellfleet,41.9266,-70.0226,Estimate,Estimate,Other,Old Pier Road,Delphinus delphis,41.9266,-70.0226
IFAW12-137Dd,2/6/12,-common dolphin carcass observed mass stranded with 8 other conspecifics.  Level A data were collected by NEAQ and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,3,0,-1,0,-1,9,Actual,2/6/12,3,Wellfleet,Wellfleet,41.9252,-70.0346,Actual,Actual,GPS,Indian Neck Jetty,Delphinus delphis,41.9252,-70.0346
IFAW12-157Dd,2/6/12,-dead common dolphin observed mass stranded with 8 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,4,0,-1,0,-1,9,Actual,2/8/12,4,Wellfleet,Wellfleet,41.8915,-70.0153,Estimate,Estimate,Other,Lt. Island,Delphinus delphis,41.8915,-70.0153
IFAW12-154Dd,2/6/12,dead common dolphin observed mass stranded with 8 other conspecifics.  Level A data were collected by NEAQ and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,4,0,-1,0,-1,9,Actual,2/8/12,4,Wellfleet,Wellfleet,41.8918,-70.013,Actual,Actual,GPS,Lt. Island,Delphinus delphis,41.8918,-70.013
IFAW12-155Dd,2/6/12,-dead common dolphin observed mass stranded with 8 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,4,0,-1,0,-1,9,Actual,2/8/12,4,Wellfleet,Wellfleet,41.8914,-70.0152,Actual,Actual,GPS,Lt. Island,Delphinus delphis,41.8914,-70.0152
IFAW12-156Dd,2/6/12,-dead common dolphin observed mass stranded with 8 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass strranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,4,0,-1,0,-1,9,Actual,2/8/12,4,Wellfleet,Wellfleet,41.8915,-70.0153,Estimate,Estimate,,Lt. Island,Delphinus delphis,41.8915,-70.0153
IFAW12-135Dd,2/6/12,-common dolphin carcass observed mass stranded with 8 other conspecifics.  Level A data collected by NEAQ staff.  Carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,4,0,-1,0,-1,9,Actual,2/6/12,4,Wellfleet,Wellfleet,41.9279,-70.0222,Estimate,Estimate,Other,Old Pier Road,Delphinus delphis,41.9279,-70.0222
IFAW12-136Dd,2/6/12,-common dolphin carcass observed mass stranded with 8 other conspecifics.  Level A data were collected by NEAQ staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-14,,4,0,-1,0,-1,9,Actual,2/6/15,4,Wellfleet,Wellfleet,41.9245,-70.0236,Actual,Actual,Other,Old Pier Road,Delphinus delphis,41.9245,-70.0236
IFAW12-138Dd,2/7/12,-fresh dead common dolphin observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7735,-70.0628,Actual,Actual,Other,Sea Pines,Delphinus delphis,41.7735,-70.0628
IFAW12-139Dd,2/7/12,-fresh dead common dolphin observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7755,-70.0564,Actual,Actual,GPS,Ellis Landing,Delphinus delphis,41.7755,-70.0564
IFAW12-140Dd,2/7/12,-fresh dead common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.775,-70.0682,Actual,Actual,GPS,Sea Pines,Delphinus delphis,41.775,-70.0682
IFAW12-141Dd,2/7/12,-fresh dead common dolphin observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7738,-70.0661,Actual,Actual,GPS,Sea Pines,Delphinus delphis,41.7738,-70.0661
IFAW12-142Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data were collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7735,-70.0655,Estimate,Estimate,Other,Sea Pines Brewster,Delphinus delphis,41.7735,-70.0655
IFAW12-143Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other common dolphins.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7787,-70.0569,Estimate,Estimate,Other,Sea Pines,Delphinus delphis,41.7787,-70.0569
IFAW12-144Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data were collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7765,-70.0604,Estimate,Estimate,Other,Sea Pines,Delphinus delphis,41.7765,-70.0604
IFAW12-145Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7769,-70.0523,Estimate,Estimate,Other,Ellis Landing,Delphinus delphis,41.7769,-70.0523
IFAW12-146Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7769,-70.0523,Estimate,Estimate,Other,Ellis Landing,Delphinus delphis,41.7769,-70.0523
IFAW12-147Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7769,-70.0523,Estimate,Estimate,Other,Ellis Landing,Delphinus delphis,41.7769,-70.0523
IFAW12-148Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and invovled 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7769,-70.0523,Estimate,Estimate,Other,Ellis Landing,Delphinus delphis,41.7769,-70.0523
IFAW12-149Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at site.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7768,-70.0522,Estimate,Estimate,Other,E. of Ellis Landing,Delphinus delphis,41.7768,-70.0522
IFAW12-150Dd,2/7/12,-common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data were collected and carcass left at site. This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,2,0,-1,0,-1,14,Actual,2/7/12,2,Brewster,Brewster,41.7755,-70.0562,Estimate,Estimate,Other,E. of Ellis Landing,Delphinus delphis,41.7755,-70.0562
IFAW12-151Dd,2/7/12,-dead floating common dolphin carcass observed mass stranded with 13 other conspecifics.  Level A data collected by staff and carcass left at sight.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-15,,3,0,-1,0,-1,14,Actual,2/7/12,3,Wellfleet,Wellfleet,41.9309,-70.0635,Actual,Actual,GPS,E. side of Herring River Bridge,Delphinus delphis,41.9309,-70.0635
IFAW12-159Dd,2/9/12,"-live common dolphin observed mass stranded with 8 other conspecifics.  Health assessment performed and was determined to be good release candidate.  Dolphin was transported and successfully released at Town Neck Beach, Sandwich.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-16,,1,0,-1,0,-1,9,Actual,2/9/12,1,Barnstable,Barnstable,41.7272,-70.3031,Actual,Actual,GPS,"Sandy Neck, behind trail 5 (harborside)",Delphinus delphis,41.7272,-70.3031
IFAW12-160Dd,2/9/12,"2 live and 3 dead on the harbor side of Sandy Neck, Barnstable. The 2 live dolphins were released together at Town Neck Beach, Sandwich.",MS12-16,,1,0,-1,0,-1,9,Actual,2/9/12,1,Barnstable,Barnstable,41.7272,-70.3031,Actual,Actual,Other,"Sandy Neck, harbor side",Delphinus delphis,41.7272,-70.3031
IFAW12-161Dd,2/9/12,"Due to concurrent live stranding, only length and sex were collected. Green paint stick 1 BR.  Carcass observed mass stranded with 8 other conspecifics.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-16,,2,0,-1,0,-1,9,Actual,2/9/12,2,Barnstable,Barnstable,41.7272,-70.3031,Estimate,Estimate,GPS,"Sandy Neck, harbor side",Delphinus delphis,41.7272,-70.3031
IFAW12-162Dd,2/9/12,Due to concurrent live stranding responses only length and sex were collected. Green paint stick 2 BR.  Carcass obseved mass stranded with 8 other conspecifics.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-16,,2,0,-1,0,-1,9,Actual,2/9/12,2,Barnstable,Barnstable,41.7272,-70.3031,Estimate,Estimate,Other,"Sandy Neck, harbor side",Delphinus delphis,41.7272,-70.3031
IFAW12-163Dd,2/9/12,"Due to concurrent live stranding responses, only length and sex were collected.  Carcass observed mass stranded with 8 other conspecifics.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.",MS12-16,,2,0,-1,0,-1,9,Actual,2/9/12,2,Barnstable,Barnstable,41.7272,-70.3031,Estimate,Estimate,Other,"Sandy neck, harbor side",Delphinus delphis,41.7272,-70.3031
IFAW12-164Dd,2/9/12,White Tag 1067   TR01.  Carcass observed mass stranded with 8 other conspecifics.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-17,,3,0,-1,0,-1,9,Actual,2/9/12,3,Wellfleet,Wellfleet,41.8923,-70.0087,Estimate,Estimate,Other,Lieutenant Island,Delphinus delphis,41.8923,-70.0087
IFAW12-166Dd,2/9/12,-carcass observed mass stranded with 8 other conspecifics.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-17,,4,0,-1,0,-1,9,Actual,2/9/12,4,Wellfleet,Wellfleet,41.8923,-70.0085,Actual,Actual,GPS,Lt. Island,Delphinus delphis,41.8923,-70.0085
IFAW12-165Dd,2/9/12,-carcass observed mass stranded with 8 other conspecifics.  This dolphin was also part of a larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-17,,4,0,-1,0,-1,9,Actual,2/9/12,4,Wellfleet,Wellfleet,41.8923,-70.0087,Actual,Actual,GPS,Lietenant Island,Delphinus delphis,41.8923,-70.0087
IFAW12-169Dd,2/11/12,Red 537 Dorsal. Carcass observed mass stranded with 1 other conspecific.  This dolphin was also part of larger mass stranding series that lasted 32 days and involved 179 common dolphins.,MS12-18,,2,0,-1,0,-1,2,Actual,2/11/12,2,Barnstable,Barnstable,41.71245,-70.2607,Actual,Actual,GPS,Harbor Pt,Delphinus delphis,41.71245,-70.2607
IFAW12-170Dd,2/11/12,Red 538 dorsal fin. Left lat scar thoracic.  Carcass observed mass stranded with 1 other conspecific.  This dolphin was also part of a larger mass stranding series that lasted 32 days and invovled 179 common dolphins.,MS12-18,,2,0,-1,0,-1,2,Actual,2/11/12,2,Barnstable,Barnstable,41.71288,-70.2621,Actual,Actual,GPS,harbor Pt,Delphinus delphis,41.71288,-70.2621
IFAW12-174Dd,2/13/12,"Released Scusett Beach, Sagamore. Orange Rototag 233.  Live common dolphin observed mass stranded with 2 other conspecifics.  Successfully released.",MS12-19,,1,0,-1,0,-1,3,Actual,2/13/12,1,Wellfleet,Wellfleet,41.9295,-70.0661,Estimate,Estimate,Map,Herring River,Delphinus delphis,41.9295,-70.0661
IFAW12-173Dd,2/13/12,2 Green. Rototag 232. Released Scussett.  Live common dophin observed mass stranded with 2 other conspecifics.  Successfully released.,MS12-19,,1,0,-1,0,-1,3,Actual,2/13/12,1,Wellfleet,Wellfleet,41.9295,-70.0661,Estimate,Estimate,Other,Herring River,Delphinus delphis,41.9295,-70.0661
IFAW12-172Dd,2/13/12,"-live common dolphin observed mass stranded with 2 other conspecifics.  Health assessment performed and was determined to be good release candidate.  Released at Scussett Beach, Sandwich with Sat tag that transmitted for 16 days.",MS12-19,,1,0,-1,0,-1,3,Actual,2/13/12,1,Wellfleet,Wellfleet,41.9295,-70.0661,Estimate,Estimate,Other,Herring River,Delphinus delphis,41.9295,-70.0661
IFAW12-179Dd,2/14/12,"This dolphin was part of an 11 dolphin mass stranding.  The remaining 10 live dolphins were tagged, refloated, and herded out of the Herring River Gut.",MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9283,-70.0692,Actual,Actual,Internet,Herring River Gut,Delphinus delphis,41.9283,-70.0692
IFAW12-180Dd,2/14/12,"This dolphin was part of an 11 dolphin mass stranding.  The remaining 10 live dolphins were tagged, refloated, and herded out of the Herring River Gut.",MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9283,-70.0692,Actual,Actual,Internet,Herring River Gut,Delphinus delphis,41.9283,-70.0692
IFAW12-181Dd,2/14/12,"This dolphin was part of an 11 dolphin mass stranding.  The remaining 10 live dolphins were tagged, refloated, and herded out of the Herring River Gut.",MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9283,-70.0692,Actual,Actual,Internet,herring River Gut,Delphinus delphis,41.9283,-70.0692
IFAW12-182Dd,2/14/12,"This dolphin was part of an 11 dolphin mass stranding.  The remaining 10 live dolphins were tagged, refloated, and herded out of the Herring River Gut.",MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9283,-70.0692,Actual,Actual,Internet,Herring River Gut,Delphinus delphis,41.9283,-70.0692
IFAW12-175Dd,2/14/12,Refloated on tide. Roto Tag 249.  Live common dolphin observed mass stranded with 10 other conspecifics.,MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9295,-70.0661,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9295,-70.0661
IFAW12-176Dd,2/14/12,Released on site. Rototag 294.  Live common dolphin observed mass stranded with 10 other conspecifics.,MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9295,-70.0661,Estimate,Estimate,Other,Herring River gut,Delphinus delphis,41.9295,-70.0661
IFAW12-177Dd,2/14/12,Released on site. RotoTag 294.  Live common dolphin observed mass stranded with 10 other conspecifics.,MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9295,-70.0661,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9295,-70.0661
IFAW12-178Dd,2/14/12,Released on Site. Roto tag 300.  Live common dolphin observed stranded with 10 other conspecifics.,MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9295,-70.0661,Estimate,Estimate,Other,Herring River Gut,Delphinus delphis,41.9295,-70.0661
IFAW12-183Dd,2/14/12,"This dolphin was part of an 11 dolphin mass stranding.  The remaining 10 live dolphins were tagged, refloated, and herded out of the Herring River Gut.",MS12-20,,1,0,-1,0,-1,11,Actual,2/14/12,1,Wellfleet,Wellfleet,41.9283,-70.0692,Actual,Actual,Internet,Herring River Gut,Delphinus delphis,41.9283,-70.0692
